Year,Month,NounChunk,Count
2001,9,anti_competitive_behavior,1
2001,9,regulator_state_regulator,1
2001,9,utility_line,1
2001,9,big_role,1
2001,9,retail_electricity_market,1
2001,9,california_power_fight,1
2001,9,big_industrial_consumer,1
2001,9,regulatory_jurisdiction,1
2001,9,price_utility,1
2001,9,deregulate_state,1
2001,9,new_supplier,1
2001,9,small_business,1
2001,9,federal_price_cap,1
2001,9,wholesale_electricity,1
2001,9,national_poll,1
2001,9,government_mandate_monopoly,1
2001,9,utility_cost,1
2001,9,original_force,1
2001,9,real_spectrum,1
2001,9,possible_market_abuse,1
2001,9,montana_commission,1
2001,9,think_tank,1
2001,9,generation_development,1
2001,9,price_signal,1
2001,9,regulatory_action,1
2001,9,western_wholesale_price,1
2001,9,300_megawatt,1
2001,9,ohio_regulator,1
2001,9,ashley_brown,1
2001,9,small_diesel_generator,1
2001,9,current_deregulated_system,1
2001,9,photovoltaic_system,1
2001,9,fuel_cell,1
2001,9,different_electrical_nature,1
2001,9,local_regulator,1
2001,9,modest_middle_ground,1
2001,9,cambridge_mass_university,1
2001,9,federal_district_court,1
2001,9,weak_response,1
2001,9,ppl_corp,1
2001,9,particularly_future,1
2001,9,distribute_generation_fear,1
2001,9,historical_paradigm,1
2001,9,wide_variety,1
2001,9,hugh_holman,1
2001,9,local_monopoly,1
2001,9,power_industry_analyst,1
2001,9,technological_entrepreneurial_innovation,1
2001,9,regulate_market,1
2001,9,regulate_rate,1
2001,9,montana_plant,1
2001,9,late_june,1
2001,9,power_industry,1
2001,9,2.7_cent,1
2001,9,power_portion,1
2001,9,likeli_outcome,1
2001,9,chuck_linderman,1
2001,9,soar_price,1
2001,9,comparable_revolution,1
2001,9,exist_isos,1
2001,9,active_role,1
2001,9,electricity_trader,1
2001,9,different_generating_technology,1
2001,9,generation_function,1
2001,9,craig_baker,1
2001,9,public_policy,1
2001,9,regulatory_relation,1
2001,9,ferc_logic,1
2001,9,new_energy_choice,1
2001,9,hard_fast_definition,1
2001,9,electric_utility,1
2001,9,regulated_company,1
2001,9,consumer_market,1
2001,9,severe_criticism,1
2001,9,competitive_free_market,1
2001,9,public_power,1
2001,9,energy_efficient_bulb,1
2001,9,electrical_electronic_engineer,1
2001,9,profound_regulatory_change,1
2001,9,profound_technical_change,1
2001,9,mr_starrs,1
2001,9,distribute_generation_manufacturer,1
2001,9,technical_expert,1
2001,9,national_interconnection_standard,1
2001,9,professional_group,1
2001,9,bad_deregulation_plan,1
2001,9,new_brunswick,1
2001,9,newly_deregulate_market,1
2001,9,profitable_company,1
2001,9,microsoft_corp,1
2001,9,utility_project,1
2001,9,cost_saving_appliance,1
2001,9,year_maybe_decade,1
2001,9,rhode_island_house,1
2001,9,pende_lawsuit,1
2001,9,regulatory_shareholder_approval,1
2001,9,republican_utility_executive,1
2001,9,mr_guinn,1
2001,9,ordinary_commodity,1
2001,9,new_market,1
2001,9,regulatory_system,1
2001,9,electricity_market_restructuring,1
2001,9,california_marketplace,1
2001,9,annual_saving,1
2001,9,big_concern,1
2001,9,early_stage,1
2001,9,duke_stock,1
2001,9,ferc_work,1
2001,9,u.s_currency,1
2001,9,combine_company,1
2001,9,additional_growth_opportunity,1
2001,9,energy_asset,1
2001,9,coast_guard_unit,1
2001,9,state_police,1
2001,9,nuclear_power_industry,1
2001,9,hijack_airliner,1
2001,9,commerce_center,1
2001,9,major_port,1
2001,9,come_week,1
2001,9,walter_ferguson,1
2001,9,industry_group,1
2001,9,tosco_corp,1
2001,9,california_deregulation_law,1
2001,9,state_big_utility,1
2001,9,financial_problem,1
2001,9,sdg&amp;e_customer,1
2001,9,hot_weather,1
2001,9,san_diego_area,1
2001,9,consumer_price_shock,1
2001,9,certain_condition,1
2001,9,utility_deregulation_law,1
2001,9,regulatory_clearance,1
2001,9,phillips_petroleum_co.,1
2001,9,energy_adviser,1
2001,9,west_coast_refinery,1
2001,9,valero_pende_acquisition,1
2001,9,exxon_mobil,1
2001,9,valero_energy_corp,1
2001,9,exxon_mobil_corp,1
2001,9,bifurcate_approach,1
2001,9,complete_deregulation,1
2001,9,big_energy_user,1
2001,9,policy_maker,1
2001,9,curt_hebert,1
2001,9,great_impact,1
2001,9,broad_sense,1
2001,9,indefinite_closing,1
2001,9,utility_business,1
2001,9,dmitry_khaykin,1
2001,9,hydroelectric_plant,1
2001,9,early_sale,1
2001,9,power_seller,1
2001,9,vodafone_group,1
2001,9,u.s_wireless_venture,1
2001,9,1.5_million_customer,1
2001,9,wireless_asset,1
2001,9,21_state,1
2001,9,balanced_look,1
2001,9,strand_cost_authorization,1
2001,9,robust_structure,1
2001,9,90_percent,1
2001,9,sec_disclosure,1
2001,9,utility_bge,1
2001,9,regional_electric_company,1
2001,9,constellation_energy_group,1
2001,9,nonregulate_power_project,1
2001,9,bge_regulated_status,1
2001,9,deregulation_settlement,1
2001,9,year_rate_reduction,1
2001,9,rate_reduction,1
2001,9,mobile_phone_company,1
2001,9,additional_airwave,1
2001,9,american_international_group,1
2001,9,washington_city,1
2001,9,petroleum_product,1
2001,9,2_million_mile,1
2001,9,american_port,1
2001,9,oppose_lesson,1
2001,9,nation_energy_debate,1
2001,9,oppose_side,1
2001,9,peter_vandoren,1
2001,9,blackout_warning,1
2001,9,constant_drumbeat,1
2001,9,pro_market_analyst,1
2001,9,california_price,1
2001,9,new_senate_investigation,1
2001,9,energy_regulator,1
2001,9,tough_attitude,1
2001,9,contrary_story,1
2001,9,republican_ally,1
2001,9,mcgraw_hill_cos,1
2001,9,energy_information_division,1
2001,9,power_price_survey,1
2001,9,southern_california,1
2001,9,daily_power_purchase,1
2001,9,industry_source,1
2001,9,lot_state,1
2001,9,california_electricity_trouble,1
2001,9,state_government,1
2001,9,cheap_electricity,1
2001,9,municipally_own_utility,1
2001,9,state_power_authority,1
2001,9,viable_competition,1
2001,9,old_regulated_system,1
2001,9,electric_facility,1
2001,9,energy_project,1
2001,9,legal_roadblock,1
2001,9,old_service_self,1
2001,9,big_way,1
2001,9,practical_term,1
2001,9,new_deregulation_effort,1
2001,9,old_way,1
2001,9,dismantle_utility,1
2001,9,early_supporter,1
2001,9,restructuring_effort,1
2001,9,emergency_measure,1
2001,9,electricity_demand,1
2001,9,california_impact,1
2001,9,advertising_agency,1
2001,9,radar_screen,1
2001,9,positive_thing,1
2001,9,profit_motive,1
2001,9,john_harwood,1
2001,9,pg&amp;e_blueprint,1
2001,9,state_deregulation_plan,1
2001,9,15_state,1
2001,9,high_demand,1
2001,9,additional_reserve_supply,1
2001,9,mr_cooper,1
2001,9,regulated_utility,1
2001,9,deregulation_debate,1
2001,9,ralph_nader,1
2001,9,23_state,1
2001,9,reassemble_piece,1
2001,9,revolutionary_flavor,1
2001,9,wholesale_power_provider,1
2001,9,extreme_price_surge,1
2001,9,consumer_federation,1
2001,9,mark_cooper,1
2001,9,50_year,1
2001,9,california_debacle,1
2001,9,federal_state_authority,1
2001,9,mandatory_conservation_program,1
2001,9,harvard_think_tank,1
2001,9,mr_brown,1
2001,9,power_generation_company,1
2001,9,california_blackout,1
2001,9,long_haul,1
2001,9,second_thought,1
2001,9,seven_state,1
2001,9,wisconsin_public_service,1
2001,9,larry_weyer,1
2001,9,separate_company,1
2001,9,green_bay,1
2001,9,wps_resources_corp,1
2001,9,new_entry,1
2001,9,state_grow_demand,1
2001,9,large_number,1
2001,9,major_producer,1
2001,9,electricity_retailer,1
2001,9,electricity_deregulation_law,1
2001,9,significant_reduction,1
2001,9,competitive_option,1
2001,9,fully_deregulate_state,1
2001,9,exist_utility,1
2001,9,1999_deregulation_law,1
2001,9,consumer_business,1
2001,9,dozen_company,1
2001,9,new_electric_customer,1
2001,9,recent_decision,1
2001,9,retail_access,1
2001,9,maybe_slow_start,1
2001,9,customer_choice_law,1
2001,9,large_customer,1
2001,9,hard_look,1
2001,9,shopping_start_date,1
2001,9,new_energy_provider,1
2001,9,consumer_interest,1
2001,9,initial_burst,1
2001,9,california_mistake,1
2001,9,national_trade_group,1
2001,9,research_arm,1
2001,9,reasonable_length,1
2001,9,slow_progress,1
2001,9,"40,000_residential_customer",1
2001,9,state_natural_resource,1
2001,9,export_electricity,1
2001,9,local_power_plant,1
2001,9,new_job,1
2001,9,local_supporter,1
2001,9,mr_gahn,1
2001,9,gas_power_customer,1
2001,9,regulatory_economist,1
2001,9,big_deregulation_success,1
2001,9,power_generation_asset,1
2001,9,california_doorstep,1
2001,9,average_electric_rate,1
2001,9,generate_asset,1
2001,9,steve_smith,1
2001,9,limited_oversight_role,1
2001,9,different_way,1
2001,9,mr_joos,1
2001,9,cms_energy_corp,1
2001,9,michigan_utility,1
2001,9,consumer_energy_co.,1
2001,9,electricity_utility_business,1
2001,9,david_joos,1
2001,9,neighbor_state,1
2001,9,ac_connection,1
2001,9,mr_kamp,1
2001,9,expensive_new_plant,1
2001,9,regulate_retail_price,1
2001,9,mr_faruqui,1
2001,9,palo_alto,1
2001,9,retail_power_market,1
2001,9,area_manager,1
2001,9,ahmad_faruqui,1
2001,9,review_process,1
2001,9,tight_power_supply,1
2001,9,supply_condition,1
2001,9,purchase_power,1
2001,9,annual_review,1
2001,9,electrical_utility,1
2001,9,individual_basis,1
2001,9,mixed_reaction,1
2001,9,a._utility,1
2001,9,utility_official,1
2001,9,outside_system,1
2001,9,federal_power_commission,1
2001,9,global_warming,1
2001,9,earth_atmosphere,1
2001,9,burn_coal,1
2001,9,rise_concentration,1
2001,9,broad_fear,1
2001,9,climate_change_issue,1
2001,9,climate_change_specialist,1
2001,9,david_doniger,1
2001,9,cheap_effective_way,1
2001,9,work_group,1
2001,9,drawing_board,1
2001,9,state_activity,1
2001,9,call_greenhouse_gas,1
2001,9,large_rto,1
2001,9,carbon_dioxide,1
2001,9,bush_administration_official,1
2001,9,co2_level,1
2001,9,government_agency,1
2001,9,state_company,1
2001,9,incentive_base_program,1
2001,9,u.s_state,1
2001,9,customer_retail_rate,1
2001,9,a._effort,1
2001,9,retail_bill,1
2001,9,new_power_supplier,1
2001,9,cheap_place,1
2001,9,grow_demand,1
2001,9,power_trading,1
2001,9,depreciated_value,1
2001,9,little_heavy_industry,1
2001,9,power_marketer,1
2001,9,different_direction,1
2001,9,long_distance,1
2001,9,economic_population_growth,1
2001,9,utility_hold_company,1
2001,9,txu_corp,1
2001,9,nerc_chairman,1
2001,9,erle_nye,1
2001,9,electricity_competition,1
2001,9,20_30_return,1
2001,9,roughly_11_return,1
2001,9,finish_touch,1
2001,9,federal_regulation,1
2001,9,regulate_local_utility,1
2001,9,municipal_federal_government,1
2001,9,basic_way,1
2001,9,electric_reliability_council,1
2001,9,past_10_year,1
2001,9,federal_energy_regulator,1
2001,9,wholesale_deregulation,1
2001,9,associate_director,1
2001,9,david_clement,1
2001,9,national_grid,1
2001,9,little_interest,1
2001,9,new_nuclear_plant,1
2001,9,increase_transmission_traffic,1
2001,9,aggregate_buying_group,1
2001,9,power_rate,1
2001,9,steel_plant,1
2001,9,average_consumer,1
2001,9,average_retail_rate,1
2001,9,big_manufacturer,1
2001,9,steel_industry,1
2001,9,competitive_supplier,1
2001,9,frozen_rate,1
2001,9,transition_period,1
2001,9,power_buyer,1
2001,9,adjoining_town,1
2001,9,tremendously_bloated_cost,1
2001,9,late_1970,1
2001,9,wholesale_buying_cost,1
2001,9,predictable_business,1
2001,9,regional_transmission_organization,1
2001,9,increasingly_busy_grid,1
2001,9,coordinated_management,1
2001,9,bond_offering,1
2001,9,power_delivery_charge,1
2001,9,exit_fee,1
2001,9,fix_charge,1
2001,9,trade_power,1
2001,9,nonutility_generator,1
2001,9,sun_heat,1
2001,9,mr_shinn_office,1
2001,9,new_jersey_company,1
2001,9,sen_bingaman,1
2001,9,current_law,1
2001,9,individual_state,1
2001,9,national_electricity_deregulation,1
2001,9,congressional_action,1
2001,9,consumer_deregulation,1
2001,9,main_issue,1
2001,9,affiliate_utility,1
2001,9,power_transmission,1
2001,9,open_power_market,1
2001,9,crucial_partial_step,1
2001,9,comprehensive_package,1
2001,9,regulatory_utility_commissioner,1
2001,9,political_compromise,1
2001,9,legislative_director,1
2001,9,chris_mele,1
2001,9,new_player,1
2001,9,equal_access,1
2001,9,uniform_technical_standard,1
2001,9,retail_level,1
2001,9,troubled_wholesale_market,1
2001,9,undue_haste,1
2001,9,ferc_order,1
2001,9,remain_antiquated_law,1
2001,9,ill_effect,1
2001,9,recent_attack,1
2001,9,coal_industry,1
2001,9,power_grid,1
2001,9,world_war_iii,1
2001,9,complex_industry,1
2001,9,good_reason,1
2001,9,environmental_area,1
2001,9,good_steward,1
2001,9,long_term,1
2001,9,carbon_dioxide_regulation,1
2001,9,american_chemistry_council,1
2001,9,nation_electricity_grid,1
2001,9,dozen_governor,1
2001,9,western_governor_association,1
2001,9,jim_souby,1
2001,9,mr_souby,1
2001,9,coal_use,1
2001,9,outside_interference,1
2001,9,electricity_capacity,1
2001,9,western_utility,1
2001,9,lower_emission_limit,1
2001,9,future_regulation,1
2001,9,oil_exploration,1
2001,9,energy_issue,1
2001,9,concentrated_political_action,1
2001,9,multibillion_dollar_issue,1
2001,9,electricity_grid,1
2001,9,closed_session,1
2001,9,western_state,1
2001,9,new_electricity_generator,1
2001,9,emission_credit,1
2001,9,certain_level,1
2001,9,inadequate_power_supply,1
2001,9,ferc_inaction,1
2001,9,nationwide_deregulation,1
2001,9,deregulation_advocate,1
2001,9,national_template,1
2001,9,competitive_power_producer,1
2001,9,eugene_peter,1
2001,9,republican_lawmaker,1
2001,9,federally_target_level,1
2001,9,avid_fisherman,1
2001,9,state_environmental_agency,1
2001,9,emission_trading,1
2001,9,main_point,1
2001,9,state_program,1
2001,9,1990_level,1
2001,9,regional_plan,1
2001,9,canada_eastern_province,1
2001,9,new_england_governor,1
2001,9,kyoto_protocol,1
2001,9,nation_economy,1
2001,9,president_bush,1
2001,9,new_jersey_plan,1
2001,9,co2_regulatory_program,1
2001,9,national_boundary,1
2001,9,controversial_pricing_auction,1
2001,9,state_jurisdiction,1
2001,9,competitive_system,1
2001,9,transmission_issue,1
2001,9,mr_mele,1
2001,9,power_quality_standard,1
2001,9,national_interconnection,1
2001,9,federal_action,1
2001,9,longstanding_thorny_issue,1
2001,9,state_hand,1
2001,9,regional_cooperation,1
2001,9,multistate_council,1
2001,9,state_authority,1
2001,9,federal_interference,1
2001,9,far_reach_power,1
2001,9,power_supplier,1
2001,9,national_level,1
2001,9,local_governmental_affair,1
2001,9,manage_director,1
2001,9,rick_shapiro,1
2001,9,industry_good_interest,1
2001,9,electricity_legislation,1
2001,9,recent_democratic_takeover,1
2001,9,function_electricity_system,1
2001,9,longtime_proponent,1
2001,9,government_public_affair,1
2001,9,marc_yacker,1
2001,9,state_level,1
2001,9,balkanize_transmission_system,1
2001,9,different_stage,1
2001,9,troubled_effort,1
2001,9,hundred_thousand,1
2001,9,annual_bill,1
2001,9,electricity_business,1
2001,9,trade_group,1
2001,9,electricity_association,1
2001,9,central_planning,1
2001,9,goodness_sake,1
2001,9,innogy_mr_count,1
2001,9,concrete_gain,1
2001,9,nuclear_power,1
2001,9,innogy_plc,1
2001,9,new_chief_executive,1
2001,9,brian_count,1
2001,9,right_framework,1
2001,9,government_policy,1
2001,9,gas_electricity_market,1
2001,9,trading_arrangement,1
2001,9,electric_deregulation_law,1
2001,9,false_start,1
2001,9,british_electricity_deregulation,1
2001,9,unnecessary_staff,1
2001,9,underused_power_plant,1
2001,9,hugely_overbuilt_system,1
2001,9,significant_oversupply,1
2001,9,single_central_government,1
2001,9,distribution_network,1
2001,9,european_electricity_industry,1
2001,9,foreign_takeover,1
2001,9,u.s.-led_takeover,1
2001,9,heating_bill,1
2001,9,financial_hedge,1
2001,9,real_risk,1
2001,9,seven_midwestern_state,1
2001,9,utilicorp_united_inc,1
2001,9,senior_vice_president,1
2001,9,john_empson,1
2001,9,south_carolina,1
2001,9,hedge_policy,1
2001,9,columbia_group_inc,1
2001,9,steve_ruback,1
2001,9,winter_price_spike,1
2001,9,financial_hedge_instrument,1
2001,9,electricity_sector,1
2001,9,natural_gas_utility,1
2001,9,little_improvement,1
2001,9,fat_profit,1
2001,9,fat_cat_boss,1
2001,9,company_shareholder,1
2001,9,low_bill,1
2001,9,british_electricity_price,1
2001,9,assistant_news_editor,1
2001,9,mr_smith,1
2001,9,energy_business,1
2001,9,national_grid_plc,1
2001,9,household_bill,1
2001,9,800_electricity_company,1
2001,9,germany_federal_government,1
2001,9,cheap_option,1
2001,9,investor_service_inc,1
2001,9,susan_abbott,1
2001,9,new_plan,1
2001,9,poor_corp,1
2001,9,energy_analyst,1
2001,9,richard_cortwright,1
2001,9,energy_bill,1
2001,9,state_consumer_billion,1
2001,9,spot_market,1
2001,9,temporary_cap,1
2001,9,edison_spokesman,1
2001,9,call_direct_access,1
2001,9,fixed_price,1
2001,9,power_cost,1
2001,9,huge_surge,1
2001,9,cpuc_regulation,1
2001,9,market_base_rate,1
2001,9,generating_company,1
2001,9,rescue_effort,1
2001,9,special_session,1
2001,9,pg&amp;e_generate_operation,1
2001,9,expensive_supplier,1
2001,9,particularly_big_company,1
2001,9,financial_rescue_package,1
2001,9,forward_contract,1
2001,9,retail_choice,1
2001,9,relative_start_position,1
2001,9,financial_distress,1
2001,9,europe_deregulation_experience,1
2001,9,american_public,1
2001,9,united_kingdom,1
2001,9,ms_hoge,1
2001,9,initial_cap,1
2001,9,generate_plant,1
2001,9,robert_glynn,1
2001,9,78_degree,1
2001,9,washing_machine,1
2001,9,light_bulb,1
2001,9,conservation_effort,1
2001,9,electricity_shortage,1
2001,9,ms_abbott,1
2001,9,consumer_advocate,1
2001,9,state_deregulation_law,1
2001,9,california_energy_woe,1
2001,9,play_field,1
2001,9,prior_payment,1
2001,9,san_francisco,1
2001,9,utility_reform_network,1
2001,9,reregulate_nettie_hoge,1
2001,9,huge_sum,1
2001,9,mr_bryson,1
2001,9,utility_credit_worthiness,1
2001,9,complex_investment_instrument,1
2001,9,wide_swing,1
2001,9,gas_price,1
2001,9,high_rate,1
2001,9,federal_regulator_ferc,1
2001,9,generator_price,1
2001,9,democratic_legislator,1
2001,9,gov_davis_administration,1
2001,9,auction_method,1
2001,9,mr_bilas,1
2001,9,order_generator,1
2001,9,generator_power,1
2001,9,western_u.s,1
2001,9,favorite_bad_guy,1
2001,9,gov_davis_plan,1
2001,9,expensive_deal,1
2001,9,initial_point,1
2001,9,good_way,1
2001,9,severin_borenstein,1
2001,9,prominent_cpuc_member,1
2001,9,early_day,1
2001,9,short_term_deal,1
2001,9,gov_davis,1
2001,9,california_fail_theory,1
2001,9,agency_ideological_devotion,1
2001,9,generator_friendly_policy,1
2001,9,main_mover,1
2001,9,big_saving,1
2001,9,state_grid_operator,1
2001,9,power_buy,1
2001,9,mr_wheeler,1
2001,9,transmission_line_owner,1
2001,9,simple_definition,1
2001,9,u.s_power_grid,1
2001,9,multilayered_operation,1
2001,9,electricity_work,1
2001,9,utility_trade_association,1
2001,9,david_owens,1
2001,9,lane_highway,1
2001,9,incredible_strain,1
2001,9,need_power,1
2001,9,federal_state_regulator,1
2001,9,regional_coordinator,1
2001,9,complicated_web,1
2001,9,big_error,1
2001,9,public_opinion,1
2001,9,new_construction,1
2001,9,interstate_power_commerce,1
2001,9,electricity_generator,1
2001,9,democratic_politician,1
2001,9,blind_eye,1
2001,9,low_consumer_price,1
2001,9,generation_plant,1
2001,9,electricity_supplier,1
2001,9,big_aim,1
2001,9,adequate_competition,1
2001,9,word_nightmare,1
2001,9,significant_decline,1
2001,9,gas_supply,1
2001,9,transport_capability,1
2001,9,deregulation_visible_element,1
2001,9,retail_energy_market,1
2001,9,consumer_power_market,1
2001,9,publicize_energy_crisis,1
2001,9,early_stumble,1
2001,9,new_metering_device,1
2001,9,consumer_group,1
2001,9,residential_deregulation,1
2001,9,fundamental_flaw,1
2001,9,british_columbia,1
2001,9,small_company,1
2001,9,gas_reserve,1
2001,9,virtual_halt,1
2001,9,san_jose,1
2001,9,calpine_corp,1
2001,9,necessary_shareholder,1
2001,9,u.s_duke_energy,1
2001,9,big_corporate_acquisition,1
2001,9,duke_energy_stock,1
2001,9,duke_energy_corp,1
2001,9,exist_one,1
2001,9,new_hedging_program,1
2001,9,hedge_instrument,1
2001,9,price_volatility,1
2001,9,electricity_company,1
2001,9,ken_schrad,1
2001,9,original_company,1
2001,9,high_level,1
2001,9,ten_thousand,1
2001,9,blow_choice,1
2001,9,mr_popowsky,1
2001,9,low_wholesale_price,1
2001,9,distribution_bottleneck,1
2001,9,sufficient_power_supply,1
2001,9,keystone_state,1
2001,9,promise_benefit,1
2001,9,deregulation_blue,1
2001,9,competitive_power_market,1
2001,9,compete_supplier,1
2001,9,traditional_utility_provider,1
2001,9,new_metering_technology,1
2001,9,pennsylvania_regulator,1
2001,9,alternative_provider,1
2001,9,"708,000_resident",1
2001,9,timothy_hay,1
2001,9,good_number,1
2001,9,residential_choice,1
2001,9,well_chance,1
2001,9,residential_market,1
2001,9,new_equipment,1
2001,9,capital_expense,1
2001,9,meaningful_scale,1
2001,9,unregulated_subsidiary,1
2001,9,federal_reserve,1
2001,9,incredibly_good_deal,1
2001,9,japanese_regulator,1
2001,9,power_crunch,1
2001,9,regulatory_roadblock,1
2001,9,law_enforcement,1
2001,9,year_budget,1
2001,9,pressing_financial_crisis,1
2001,9,energy_war,1
2001,9,budget_deficit,1
2001,9,private_utility,1
2001,9,public_utility_commission,1
2001,9,extreme_frustration,1
2001,9,old_war,1
2001,9,fiscal_freight_train,1
2001,9,little_reality_denial,1
2001,9,financial_footing,1
2001,9,steady_supply,1
2001,9,unregulated_power,1
2001,9,california_energy_commission,1
2001,9,bargaining_table,1
2001,9,san_diego_gas,1
2001,9,parent_company,1
2001,9,electricity_generating_company,1
2001,9,trade_association,1
2001,9,independent_energy_producer,1
2001,9,oil_price,1
2001,9,tight_usual_limit,1
2001,9,revenue_requirement,1
2001,9,u.s_devastation,1
2001,9,reagan_presidency,1
2001,9,anti-_regulatory_sentiment,1
2001,9,u.s_deregulation,1
2001,9,alan_raymond,1
2001,9,deregulation_situation,1
2001,9,past_month,1
2001,9,uncertain_economic_environment,1
2001,9,"30,000_ohio_customer",1
2001,9,traditional_utility,1
2001,9,statewide_deregulation,1
2001,9,pilot_program,1
2001,9,retail_energy_competition,1
2001,9,central_california,1
2001,9,13_million_customer,1
2001,9,new_borrowing,1
2001,9,record_surge,1
2001,9,california_large_utility,1
2001,9,pg&amp;e_pacific_gas,1
2001,9,ron_low,1
2001,9,state_regulatory_limit,1
2001,9,parent_corporation,1
2001,9,loom_debate,1
2001,9,price_pressure,1
2001,9,potential_fiscal_crisis,1
2001,9,water_resource,1
2001,9,los_angeles,1
2001,9,regulate_business,1
2001,9,efficient_decision,1
2001,9,market_expertise,1
2001,9,cinergy_unregulated_business,1
2001,9,situ_mine,1
2001,9,hydro_resources_inc,1
2001,9,local_resident,1
2001,9,propose_project,1
2001,9,uranium_mining,1
2001,9,eastern_navajo_dine,1
2001,9,local_navajos,1
2001,9,job_creation,1
2001,9,indian_tribal_development,1
2001,9,nation_supply,1
2001,9,congress_obligation,1
2001,9,natural_gas_patch,1
2001,9,coal_field,1
2001,9,american_indian_land,1
2001,9,exist_regulation,1
2001,9,financial_tax_incentive,1
2001,9,situ_mining,1
2001,9,uranium_production,1
2001,9,rep_heather_wilson,1
2001,9,spokeswoman_romilda_anderson,1
2001,9,regulated_state,1
2001,9,market_opportunity,1
2001,9,financial_stability,1
2001,9,broad_experience,1
2001,9,final_week,1
2001,9,california_regulator,1
2001,9,highly_mathematical_mind,1
2001,9,math_portion,1
2001,9,occasional_white_lie,1
2001,9,honest_man,1
2001,9,state_energy_resource,1
2001,9,joint_interim_study,1
2001,9,sen_kevin_easley,1
2001,9,energy_source,1
2001,9,electric_restructuring_effort,1
2001,9,energy_policy,1
2001,9,electric_deregulation_effort,1
2001,9,15_part,1
2001,9,conventional_hydrotreating_technology,1
2001,9,operate_cost_saving,1
2001,9,s_zorb_diesel,1
2001,9,low_hydrogen_requirement,1
2001,9,bartlesville_base_phillip,1
2001,9,fuel_technology,1
2001,9,brian_evans,1
2001,9,european_regulation,1
2001,9,pilot_plant_test,1
2001,9,federal_government_approach,1
2001,9,sulfur_dioxide,1
2001,9,great_saving,1
2001,9,1997_legislature,1
2001,9,2001_legislature,1
2001,9,christopher_harris,1
2001,9,michelle_lee,1
2001,9,democratic_representative,1
2001,9,terrible_risk,1
2001,9,montana_power_stock,1
2001,9,montana_dakota_utility,1
2001,9,potential_opposition,1
2001,9,major_industry,1
2001,9,big_majority,1
2001,9,huge_ramification,1
2001,9,electricity_generating_facility,1
2001,9,montana_politic,1
2001,9,lead_issue,1
2001,9,neighboring_state,1
2001,9,high_pay_lobbyist,1
2001,9,power_producer,1
2001,9,excess_profit_tax,1
2001,9,possibly_power_plant,1
2001,9,state_condemn,1
2001,9,repeal_deregulation,1
2001,9,1997_deregulation_law,1
2001,9,montana_power_system,1
2001,9,50_state,1
2001,9,gov_marc_racicot,1
2001,9,large_role,1
2001,9,mpc_industrial_customer,1
2001,9,thornton_elementary_school,1
2001,9,raucous_hearing,1
2001,9,80_percent,1
2001,9,exist_timetable,1
2001,9,half_europe_sale,1
2001,9,diesel_car,1
2001,9,industry_expert,1
2001,9,european_manufacturer,1
2001,9,diesel_fuel,1
2001,9,tenfold_reduction,1
2001,9,clinton_administration,1
2001,9,wane_day,1
2001,9,entire_month,1
2001,9,gasoline_supplier,1
2001,9,consumption_alleviate_panic,1
2001,9,day_allocation,1
2001,9,normal_condition,1
2001,9,alabama_gasoline_supply,1
2001,9,colonial_pipeline,1
2001,9,general_public_panic,1
2001,9,adequate_supply,1
2001,9,significant_change,1
2001,9,deregulation_bill,1
2001,9,residential_commercial_consumer,1
2001,9,deregulation_process,1
2001,9,nitrogen_oxide_emission,1
2001,9,key_participant,1
2001,9,nearly_29_percent,1
2001,9,typical_mpc_customer,1
2001,9,electricity_bill,1
2001,9,legislative_committee,1
2001,9,bill_pascoe,1
2001,9,low_income_customer,1
2001,9,great_progress,1
2001,9,unregulated_system,1
2001,9,generation_facility,1
2001,9,great_role,1
2001,9,peak_supply,1
2001,9,state_effort,1
2001,9,megawatt_laundering_scheme,1
2001,9,withholding_power,1
2001,9,tough_federal_regulation,1
2001,9,u.s_good,1
2001,9,sue_gagner,1
2001,9,large_commercial_aircraft,1
2001,9,spend_nuclear_fuel,1
2001,9,outdoor_cask,1
2001,9,nuclear_reactor,1
2001,9,california_department,1
2001,9,administration_plan,1
2001,9,5.0_percent,1
2001,9,montana_power_co,1
2001,9,arcane_bill,1
2001,9,brewing_issue,1
2001,9,default_supplier,1
2001,9,past_decade,1
2001,9,fierce_opponent,1
2001,9,rep_david_ewer,1
2001,9,mpc_chairman,1
2001,9,bob_gannon,1
2001,9,unprecedented_price,1
2001,9,competitive_force,1
2001,9,montana_power_lead,1
2001,9,butte_anaconda_area,1
2001,9,republican_legislator,1
2001,9,95_percent,1
2001,9,state_history,1
2001,9,disastrous_business_decision,1
2001,9,logical_extension,1
2001,9,1997_montana_law,1
2001,9,halfway_point,1
2001,9,transmission_deadline,1
2001,9,r_stevensville,1
2001,9,sen_fred_thomas,1
2001,9,senate_bill,1
2001,9,well_course,1
2001,9,national_effort,1
2001,9,similar_request,1
2001,9,southern_connecticut_gas,1
2001,9,elect_official,1
2001,9,septic_system,1
2001,9,special_permit,1
2001,9,home_occupation,1
2001,9,single_family_home,1
2001,9,land_use,1
2001,9,waste-_disposal_field,1
2001,9,septic_tank,1
2001,9,domestic_well,1
2001,9,gas_pump,1
2001,9,flex_pipe,1
2001,9,small_leak,1
2001,9,application_process,1
2001,9,maritime_current_plan,1
2001,9,nearby_municipality,1
2001,9,propose_plant_site,1
